"turnover_count","x","y","distance_ball_moved","ball_movement_speed","percent_distance","pass.angle","pressing_count_1","pressing_count_2","pressing_count_3","play_pattern.name","pass.type.name","right_option","front_option","left_option","back_option","player.name","match_id","position_group","team.name","x_end","y_end","xTurnover","predicted_turnover","cv_fold","risk_category","correct_prediction"
0,64,19.5,16.4478,10.81799,21.85085,1.436638,0,1,1,"From Goal Kick","",1,1,1,1,"Player_20045",3773046,"FB","Team_25",66.2,35.8,0.160880344001844,0,4,"Non-High Risk",TRUE
0,70.1,45.3,15.3209,12.403,-25.41821,-1.518556,0,1,0,"From Goal Kick","",0,1,1,0,"Player_3328",3773046,"DM","Team_25",70.9,30,0.100512979907887,0,1,"Non-High Risk",TRUE
1,80,25.3,27.99518,9.409483,3.476786,-0.1181521,0,1,2,"From Goal Kick","",1,1,1,1,"Player_3272",3773046,"DM","Team_25",107.8,22,0.180648044046636,0,4,"Non-High Risk",FALSE
0,115.6,3.9,10.55746,5.813747,0.3864217,-3.037211,1,0,2,"From Throw In","",0,0,0,1,"Player_16345",3773046,"WG","Team_25",105.1,2.8,0.34218113242419,0,5,"Non-High Risk",TRUE
0,105.1,2.8,19.82044,19.63396,-4.447921,-3.096169,0,1,0,"From Throw In","",1,1,0,1,"Player_20045",3773046,"FB","Team_25",85.3,1.9,0.347097867176637,0,3,"Non-High Risk",TRUE
0,82,3.6,16.5605,16.65273,21.5127,1.710131,1,0,1,"From Throw In","",1,1,0,0,"Player_3272",3773046,"DM","Team_25",79.7,20,0.126807508062358,0,1,"Non-High Risk",TRUE
0,76.4,15.6,15.04427,7.11085,-9.052039,2.92725,0,1,1,"From Throw In","",1,1,1,1,"Player_3328",3773046,"DM","Team_25",61.7,18.8,0.033392078505478,0,3,"Non-High Risk",TRUE
0,61.7,18.8,22.74225,15.905,34.3475,0.6575723,0,0,0,"From Throw In","",1,1,1,0,"Player_3950",3773046,"CB","Team_25",79.7,32.7,0.0847984899998129,0,1,"Non-High Risk",TRUE
1,45.3,4.9,6.5,12.84247,4.950217,0,1,1,3,"From Throw In","",1,0,0,1,"Player_3842",3773046,"ST","Team_25",51.8,4.9,0.336897101108338,0,1,"Non-High Risk",FALSE
0,68.3,75.2,11.46211,7.521534,19.58895,-0.94649,0,1,2,"Regular Play","Recovery",0,1,1,1,"Player_4870",3773046,"AM","Team_40",75,65.9,0.36855767082545,0,3,"Non-High Risk",TRUE
0,75,65.9,7.306162,6.370951,-0.260604,1.529724,0,1,4,"Regular Play","",0,1,1,1,"Player_7212",3773046,"AM","Team_40",75.3,73.2,0.0851431528679662,0,1,"Non-High Risk",TRUE
1,75.3,73.2,2.376973,46.06715,7.854708,-0.2551824,1,1,3,"Regular Play","",0,1,1,1,"Player_10291",3773046,"FB","Team_40",77.6,72.6,0.675505174795862,1,5,"High Risk",TRUE
0,99,72.9,7.939773,9.023423,96.12734,-0.7140907,1,0,4,"From Throw In","",0,0,1,1,"Player_8673",3773046,"ST","Team_40",105,67.7,0.560212975731885,1,2,"High Risk",FALSE
0,50.6,59,7.337575,9.302164,5.261494,1.266285,1,0,4,"Regular Play","Recovery",0,1,1,1,"Player_4870",3773046,"AM","Team_40",52.8,66,0.26848288597353,0,1,"Non-High Risk",TRUE
1,52.8,66,27.49127,14.74163,12.1301,-1.032248,2,0,5,"Regular Play","",0,1,1,1,"Player_8830",3773046,"WG","Team_40",66.9,42.4,0.450205604095619,0,1,"Non-High Risk",FALSE
1,53.2,37.7,18.29891,8.488599,22.66795,-0.1040188,0,0,1,"Regular Play","Recovery",0,1,1,1,"Player_3066",3773046,"FB","Team_25",71.4,35.8,0.203534887406089,0,4,"Non-High Risk",FALSE
0,48.7,44.3,8.184131,11.22307,6.433321,-0.6117269,1,1,1,"Regular Play","Recovery",1,1,1,1,"Player_3062",3773046,"FB","Team_40",55.4,39.6,0.236560258476243,0,1,"Non-High Risk",TRUE
0,57.3,34.1,11.18928,11.7203,18.67752,0.4236689,1,1,2,"Regular Play","Recovery",1,0,0,1,"Player_6764",3773046,"WG","Team_40",67.5,38.7,0.554668446412289,1,3,"High Risk",FALSE
0,76.7,38.1,14.24254,8.162303,-8.779453,-0.8499848,0,1,4,"Regular Play","",0,1,1,1,"Player_7212",3773046,"AM","Team_40",86.1,27.4,0.147218235053978,0,2,"Non-High Risk",TRUE
0,86.1,27.4,22.83703,16.52531,39.88067,1.627752,0,2,1,"Regular Play","",1,1,0,1,"Player_8673",3773046,"ST","Team_40",84.8,50.2,0.32591994430755,0,5,"Non-High Risk",TRUE
1,13.9,9.7,56.91546,17.54399,28.947,-0.1694814,0,1,0,"Regular Play","",1,1,0,1,"Player_16345",3773046,"WG","Team_25",70,0.1,0.424385335976778,0,1,"Non-High Risk",FALSE
0,64.5,70.7,10.14002,13.36431,-17.84984,2.21627,1,1,2,"From Throw In","",0,1,1,1,"Player_4870",3773046,"AM","Team_40",58.4,78.8,0.146715189187533,0,1,"Non-High Risk",TRUE
1,58.4,78.8,5.077401,33.20255,7.225934,-1.010109,1,1,1,"From Throw In","",0,1,1,0,"Player_10291",3773046,"FB","Team_40",61.1,74.5,0.437377316458676,0,3,"Non-High Risk",FALSE
0,82,4.9,3.51141,4.319147,0.0811675,2.792822,0,0,1,"From Free Kick","",1,1,0,1,"Player_20045",3773046,"FB","Team_25",78.7,6.1,0.0366883438855188,0,5,"Non-High Risk",TRUE
0,85.1,8.5,12.93213,12.54032,-7.61228,-0.5536813,0,0,2,"From Free Kick","",1,1,1,1,"Player_3328",3773046,"DM","Team_25",96.1,1.7,0.0612108410033744,0,4,"Non-High Risk",TRUE
0,96.7,1.9,21.80023,10.72286,6.656518,0.2883812,0,0,1,"From Free Kick","",1,1,0,1,"Player_16345",3773046,"WG","Team_25",117.6,8.1,0.161102548419039,0,3,"Non-High Risk",TRUE
0,56.4,9.5,12.53555,15.01062,3.547353,-0.3671738,0,0,0,"From Free Kick","",1,1,0,0,"Player_3950",3773046,"CB","Team_25",68.1,5,0.0842397560038844,0,3,"Non-High Risk",TRUE
0,67,7.5,18.19148,8.843334,-10.33285,2.908613,1,0,1,"From Free Kick","",1,1,0,0,"Player_3328",3773046,"DM","Team_25",49.3,11.7,0.0512460814570931,0,3,"Non-High Risk",TRUE
0,49.3,11.7,12.78828,9.813214,1.02408,-0.6075229,0,0,1,"From Free Kick","",1,1,0,0,"Player_3950",3773046,"CB","Team_25",59.8,4.4,0.0733826016283993,0,4,"Non-High Risk",TRUE
0,60.9,5.5,13.91294,10.54638,15.42694,1.527658,0,0,1,"From Free Kick","",1,1,0,1,"Player_3328",3773046,"DM","Team_25",61.5,19.4,0.0672590778452585,0,4,"Non-High Risk",TRUE
0,62,23.8,10.41393,8.32035,-3.402918,-0.8465464,0,2,0,"From Free Kick","",1,1,1,0,"Player_3272",3773046,"DM","Team_25",68.9,16,0.0679677349412897,0,1,"Non-High Risk",TRUE
0,80.3,16.7,10.73546,13.9634,11.64157,2.013614,1,1,1,"From Free Kick","",1,1,0,1,"Player_3328",3773046,"DM","Team_25",75.7,26.4,0.120687391866316,0,2,"Non-High Risk",TRUE
1,73.2,30,35.72464,19.7564,58.0537,0.5312983,0,1,0,"From Free Kick","",1,1,1,0,"Player_3272",3773046,"DM","Team_25",104,48.1,0.266417577407409,0,2,"Non-High Risk",FALSE
0,91.7,30.5,17.17236,9.731743,-42.80719,-2.136186,0,1,0,"From Corner","Recovery",0,1,0,1,"Player_16345",3773046,"WG","Team_25",82.5,16,0.500291420159316,1,1,"Non-High Risk",FALSE
0,89.7,47.5,12.20656,14.20037,-15.43116,-0.6107259,0,1,0,"From Corner","Recovery",0,1,1,0,"Player_3328",3773046,"DM","Team_25",99.7,40.5,0.282688421568285,0,5,"Non-High Risk",TRUE
0,99.7,40.5,11.74266,8.030557,-42.55196,-1.656059,1,2,6,"From Corner","",1,1,1,1,"Player_3654",3773046,"ST","Team_25",98.7,28.8,0.434714774219963,0,4,"Non-High Risk",TRUE
1,98.7,28.8,5.869412,16.80263,2.433108,0.1539447,1,2,4,"From Corner","",1,1,1,0,"Player_3272",3773046,"DM","Team_25",104.5,29.7,0.217445218176907,0,2,"Non-High Risk",FALSE
0,30.9,77,14.07196,10.99245,-13.87308,-2.456863,2,1,2,"From Corner","",0,1,1,1,"Player_8830",3773046,"WG","Team_40",20,68.1,0.32475351824746,0,2,"Non-High Risk",TRUE
1,20,68.1,38.66277,13.63413,44.91005,0.1166554,0,0,2,"From Corner","",0,1,1,0,"Player_10291",3773046,"FB","Team_40",58.4,72.6,0.36600287627657,0,2,"Non-High Risk",FALSE
0,61.7,7.5,24.0408,12.25771,11.9451,-0.0582673,0,1,0,"From Corner","Recovery",1,1,0,0,"Player_4626",3773046,"CB","Team_25",85.7,6.1,0.376821973636969,0,5,"Non-High Risk",TRUE
0,85.7,6.1,4.304649,5.935522,-4.901594,-2.605157,0,0,2,"From Corner","",1,1,0,1,"Player_20045",3773046,"FB","Team_25",82,3.9,0.129358852725603,0,4,"Non-High Risk",TRUE
1,13.3,75.9,10.90046,9.983403,10.38903,0.3856171,1,1,1,"From Free Kick","",0,1,1,0,"Player_8830",3773046,"WG","Team_40",23.4,80,0.136898951131903,0,3,"Non-High Risk",FALSE
0,105.1,8.3,6.7,10.34385,-11.19412,-1.570796,0,2,2,"From Throw In","",0,1,1,1,"Player_16345",3773046,"WG","Team_25",105.1,1.6,0.221649383060006,0,5,"Non-High Risk",TRUE
0,103.6,4.4,17.03174,17.66528,-7.069183,-2.976444,0,2,1,"From Throw In","",1,1,0,1,"Player_20045",3773046,"FB","Team_25",86.8,1.6,0.389314292876422,0,1,"Non-High Risk",TRUE
0,86.4,1.6,21.74235,12.64358,8.495168,2.483373,0,1,0,"From Throw In","",1,1,0,0,"Player_3272",3773046,"DM","Team_25",69.2,14.9,0.0796956626950593,0,5,"Non-High Risk",TRUE
0,69.2,14.9,17.19767,13.5517,24.58937,1.419031,0,0,0,"From Throw In","",1,1,1,0,"Player_3950",3773046,"CB","Team_25",71.8,31.9,0.0559695276988582,0,3,"Non-High Risk",TRUE
1,73.4,32.5,32.70015,21.78662,10.57122,-0.1566019,0,0,1,"From Throw In","",1,1,1,0,"Player_4626",3773046,"CB","Team_25",105.7,27.4,0.152679535728548,0,5,"Non-High Risk",FALSE
0,48.4,22.7,9.481034,4.242956,13.49514,0.658268,0,2,1,"Regular Play","Recovery",1,1,0,1,"Player_3272",3773046,"DM","Team_25",55.9,28.5,0.194137359723439,0,2,"Non-High Risk",TRUE
0,63.9,54.8,4.338202,6.761295,-1.914644,2.024135,1,0,2,"Regular Play","",1,0,1,1,"Player_8673",3773046,"ST","Team_40",62,58.7,0.0577392059618034,0,5,"Non-High Risk",TRUE
0,62,58.7,6.350591,11.7567,13.47856,-0.1263081,0,2,1,"Regular Play","",0,1,1,1,"Player_4870",3773046,"AM","Team_40",68.3,57.9,0.157763059102574,0,3,"Non-High Risk",TRUE
0,81.2,34.5,26.87043,11.46245,-28.02545,-0.780135,1,2,2,"Regular Play","",1,0,1,1,"Player_7212",3773046,"AM","Team_40",100.3,15.6,0.281853124032519,0,3,"Non-High Risk",TRUE
0,101.7,14.8,5.939697,4.378912,7.00082,2.356194,1,0,2,"Regular Play","",1,0,0,1,"Player_6764",3773046,"WG","Team_40",97.5,19,0.0896644225762696,0,4,"Non-High Risk",TRUE
1,96.5,19.6,18.65931,34.3934,34.8758,1.073588,0,1,2,"Regular Play","",1,1,1,0,"Player_7212",3773046,"AM","Team_40",105.4,36,0.280205320228475,0,4,"Non-High Risk",FALSE
0,80.6,62.1,12.51439,11.94308,-48.50178,3.093629,0,1,0,"Regular Play","",0,1,1,1,"Player_10291",3773046,"FB","Team_40",68.1,62.7,0.0479544807376502,0,3,"Non-High Risk",TRUE
1,70.1,62.7,43.46872,16.34074,14.70111,-0.6071451,0,1,1,"Regular Play","",1,1,1,0,"Player_3523",3773046,"CB","Team_40",105.8,37.9,0.17456657544588,0,4,"Non-High Risk",FALSE
0,104.5,2.8,32.00891,17.9086,35.90805,2.171797,0,1,0,"From Keeper","",1,1,0,1,"Player_3842",3773046,"ST","Team_25",86.4,29.2,0.311155073051074,0,1,"Non-High Risk",TRUE
0,79.7,30.5,34.23273,16.16386,69.39141,1.280459,0,0,1,"From Keeper","",1,1,1,0,"Player_3328",3773046,"DM","Team_25",89.5,63.3,0.130553140294216,0,1,"Non-High Risk",TRUE
0,91.5,62.5,7.723341,8.037394,-64.03498,-2.420327,1,0,1,"From Keeper","",0,0,1,1,"Player_3066",3773046,"FB","Team_25",85.7,57.4,0.0886174899377463,0,5,"Non-High Risk",TRUE
1,85.7,57.4,23.63049,21.85899,-23.57694,-0.5926974,0,1,1,"From Keeper","",0,1,1,0,"Player_3328",3773046,"DM","Team_25",105.3,44.2,0.156543464737265,0,1,"Non-High Risk",FALSE
0,76.1,67.2,8.028076,9.06912,15.30565,-0.8824375,0,1,1,"From Keeper","Recovery",0,1,1,0,"Player_3328",3773046,"DM","Team_25",81.2,61,0.184289318798493,0,5,"Non-High Risk",TRUE
0,81.2,61,10.82081,12.43506,-30.33802,2.3758,0,1,2,"From Keeper","",0,1,1,1,"Player_3066",3773046,"FB","Team_25",73.4,68.5,0.0767947779429376,0,2,"Non-High Risk",TRUE
0,68.6,64.4,14.64923,9.966481,-40.496,-2.580099,1,1,1,"From Keeper","",0,1,1,1,"Player_3328",3773046,"DM","Team_25",56.2,56.6,0.0826942335818683,0,2,"Non-High Risk",TRUE
0,56.2,56.6,23.77415,17.70634,-16.02692,-1.418787,0,0,1,"From Keeper","",0,1,1,0,"Player_4626",3773046,"CB","Team_25",59.8,33.1,0.108316866821879,0,2,"Non-High Risk",TRUE
1,70.7,22.2,31.73704,22.00853,47.45357,0.5652793,0,0,1,"From Keeper","",1,1,1,0,"Player_3950",3773046,"CB","Team_25",97.5,39.2,0.1396552551541,0,4,"Non-High Risk",FALSE
1,42.6,62,8.872993,18.77636,7.275664,-0.873172,0,0,3,"From Keeper","Recovery",0,1,1,1,"Player_8830",3773046,"WG","Team_40",48.3,55.2,0.437067013071184,0,1,"Non-High Risk",FALSE
0,80.6,26.1,19.25876,24.62553,38.31434,1.377474,0,1,2,"From Keeper","",1,1,1,0,"Player_3272",3773046,"DM","Team_25",84.3,45,0.195784813965734,0,1,"Non-High Risk",TRUE
0,84,76.8,11.52476,12.51828,-6.325298,-1.843136,0,0,1,"Regular Play","",0,1,1,0,"Player_10291",3773046,"FB","Team_40",80.9,65.7,0.0867169082195281,0,4,"Non-High Risk",TRUE
0,86.1,67.4,26.97128,13.52407,45.39932,-0.2548704,1,1,1,"Regular Play","",0,1,1,1,"Player_8830",3773046,"WG","Team_40",112.2,60.6,0.360697341641256,0,2,"Non-High Risk",TRUE
0,56.1,27,9.009439,5.27327,-7.959454,-1.414771,1,1,2,"Regular Play","",1,0,0,1,"Player_7212",3773046,"AM","Team_40",57.5,18.1,0.133479686919841,0,1,"Non-High Risk",TRUE
0,62.9,9.9,19.00316,15.4335,26.35886,0.8598869,0,1,1,"Regular Play","",1,1,0,1,"Player_3062",3773046,"FB","Team_40",75.3,24.3,0.18205661536021,0,3,"Non-High Risk",TRUE
0,76.2,24.8,47.12218,19.11613,74.26156,1.235624,1,0,1,"Regular Play","",1,1,0,0,"Player_6764",3773046,"WG","Team_40",91.7,69.3,0.510282836995002,1,2,"High Risk",FALSE
0,46.4,55.3,15.02332,8.828343,-14.87402,2.290252,1,0,1,"Regular Play","",0,1,1,1,"Player_4626",3773046,"CB","Team_25",36.5,66.6,0.0390795818427254,0,1,"Non-High Risk",TRUE
0,33.2,63.8,36.01999,21.47894,-17.11046,-1.604117,0,0,1,"Regular Play","",0,1,1,1,"Player_3066",3773046,"FB","Team_25",32,27.8,0.233209047150934,0,3,"Non-High Risk",TRUE
0,34.3,26,15.11092,15.684,12.32367,-0.2337432,0,0,0,"Regular Play","",1,1,1,0,"Player_3950",3773046,"CB","Team_25",49,22.5,0.0389197261267439,0,2,"Non-High Risk",TRUE
0,49,22.5,12.80352,10.51236,-14.28376,3.118159,1,0,2,"Regular Play","",1,1,1,1,"Player_3328",3773046,"DM","Team_25",36.2,22.8,0.0237530530796928,0,2,"Non-High Risk",TRUE
0,81.2,49.1,28.92542,15.78835,-38.62195,-0.9079339,1,0,2,"Regular Play","",1,1,1,0,"Player_7212",3773046,"AM","Team_40",99,26.3,0.112152255485653,0,3,"Non-High Risk",TRUE
0,99,26.3,22.1795,17.81398,50.22715,1.216247,0,1,1,"Regular Play","",1,1,0,1,"Player_6764",3773046,"WG","Team_40",106.7,47.1,0.307407416318684,0,2,"Non-High Risk",TRUE
1,47.2,16,21.50209,9.722345,18.59658,0.01395258,0,0,3,"From Corner","Recovery",1,1,0,0,"Player_20045",3773046,"FB","Team_25",68.7,16.3,0.481684551326191,0,1,"Non-High Risk",FALSE
0,62,66.8,12.1062,9.79828,0.5375334,1.438245,2,0,3,"From Corner","",1,1,1,1,"Player_3943",3773046,"DM","Team_40",63.6,78.8,0.101662336093226,0,3,"Non-High Risk",TRUE
1,63.6,78.8,18.56071,19.83391,41.92629,-0.4516,0,2,1,"From Corner","",0,1,1,1,"Player_6764",3773046,"WG","Team_40",80.3,70.7,0.532999454310685,1,4,"High Risk",TRUE
0,73.1,73.8,5.140039,6.559268,6.072611,0.9234042,0,1,1,"From Corner","Recovery",0,1,1,1,"Player_3943",3773046,"DM","Team_40",76.2,77.9,0.210879542487766,0,1,"Non-High Risk",TRUE
0,76.2,77.9,12.8,9.998867,4.953116,-1.570796,2,0,2,"From Corner","",0,0,1,1,"Player_8673",3773046,"ST","Team_40",76.2,65.1,0.463028274390487,0,4,"Non-High Risk",TRUE
1,80.9,65.7,7.924645,22.62613,32.56851,0.1775962,1,1,4,"From Corner","",0,1,0,1,"Player_4870",3773046,"AM","Team_40",88.7,67.1,0.638570000326262,1,2,"High Risk",TRUE
0,23.9,3,9.304837,11.80231,7.053261,0.03224688,0,0,1,"From Throw In","",1,1,0,1,"Player_3842",3773046,"ST","Team_25",33.2,3.3,0.115815338363291,0,4,"Non-High Risk",TRUE
0,30.4,17.7,27.92168,16.8635,15.4616,1.53139,0,0,1,"From Free Kick","",1,1,1,0,"Player_3950",3773046,"CB","Team_25",31.5,45.6,0.0894846708030424,0,2,"Non-High Risk",TRUE
0,37.9,50,24.95596,15.59824,20.59535,1.096396,0,1,0,"From Free Kick","",1,1,1,0,"Player_4626",3773046,"CB","Team_25",49.3,72.2,0.0942462805216464,0,5,"Non-High Risk",TRUE
1,93.1,66.8,7.769813,3.939239,-48.82506,-2.126667,1,0,3,"From Free Kick","",0,0,1,1,"Player_9640",3773046,"WG","Team_40",89,60.2,0.167152746866468,0,5,"Non-High Risk",FALSE
0,31.1,19.9,14.94657,13.04039,11.0993,-0.2157662,0,1,1,"From Free Kick","Recovery",1,1,0,1,"Player_3272",3773046,"DM","Team_25",45.7,16.7,0.357128617813218,0,3,"Non-High Risk",TRUE
1,48.6,7.8,48.82704,15.56698,34.56362,0.1604349,0,1,1,"From Free Kick","",1,1,0,1,"Player_3654",3773046,"ST","Team_25",96.8,15.6,0.621101203692893,1,3,"High Risk",TRUE
0,74.8,60.2,18.89577,6.593837,-8.789094,1.671518,1,1,4,"From Free Kick","",1,0,0,1,"Player_3349",3773046,"ST","Team_40",72.9,79,0.356511382019621,0,3,"Non-High Risk",TRUE
1,72.9,79,19.15124,14.54382,52.37463,-0.07316758,0,1,0,"From Free Kick","",0,1,1,1,"Player_4870",3773046,"AM","Team_40",92,77.6,0.277104955000131,0,4,"Non-High Risk",FALSE
0,99.7,68.5,14.64548,10.71619,-259.4917,2.389998,1,2,3,"From Throw In","",1,0,0,1,"Player_3349",3773046,"ST","Team_40",89,78.5,0.088950108710224,0,4,"Non-High Risk",TRUE
0,89,78.5,36.48191,16.13248,-25.03433,-1.215234,0,1,1,"From Throw In","",0,1,1,1,"Player_10291",3773046,"FB","Team_40",101.7,44.3,0.326760481125871,0,1,"Non-High Risk",TRUE
1,101.7,44.3,5.707013,17.25988,-22.79207,-1.376837,1,1,3,"From Throw In","",1,0,0,1,"Player_4870",3773046,"AM","Team_40",102.8,38.7,0.347071290786646,0,1,"Non-High Risk",FALSE
0,99.5,30.7,13.09427,6.759818,-10.8402,-0.3024293,1,0,5,"From Throw In","Recovery",1,0,0,1,"Player_6764",3773046,"WG","Team_40",112,26.8,0.589138386200994,1,4,"High Risk",FALSE
1,111.9,26.3,3.224903,39.13955,7.623351,1.695151,1,0,4,"From Throw In","",1,0,0,1,"Player_3062",3773046,"FB","Team_40",111.5,29.5,0.673456762123042,1,3,"High Risk",TRUE
0,104.8,74.5,18.23897,11.24357,-182.127,-2.948498,0,0,1,"From Corner","",0,1,1,1,"Player_3843",3773046,"CB","Team_40",86.9,71,0.0405202836065824,0,3,"Non-High Risk",TRUE
1,89.8,71,6.107373,38.43701,26.24414,-0.8781545,0,1,0,"From Corner","",0,1,1,0,"Player_6764",3773046,"WG","Team_40",93.7,66.3,0.582678481393024,1,1,"High Risk",TRUE
1,12.6,33.1,44.41903,15.06061,41.48199,0.02927092,0,0,3,"From Throw In","Recovery",1,1,1,1,"Player_4626",3773046,"CB","Team_25",57,34.4,0.517167848639128,1,4,"High Risk",TRUE
1,63.1,45.7,17.90112,18.48174,-0.8915382,-0.9161225,0,0,0,"From Throw In","Recovery",1,1,1,1,"Player_3843",3773046,"CB","Team_40",74,31.5,0.208080467856298,0,1,"Non-High Risk",FALSE
0,68.1,25.6,15.78892,9.429616,-13.32055,-1.090153,0,0,1,"From Throw In","",0,1,1,1,"Player_4870",3773046,"AM","Team_40",75.4,11.6,0.0970831497524051,0,1,"Non-High Risk",TRUE
0,81.5,13.2,21.56038,24.50525,26.69268,0.5571244,0,0,0,"From Throw In","",1,1,0,1,"Player_3062",3773046,"FB","Team_40",99.8,24.6,0.299064677726979,0,2,"Non-High Risk",TRUE
0,99.7,24.3,6.777905,9.300345,13.211,1.948563,1,0,3,"From Throw In","",0,0,0,1,"Player_3349",3773046,"ST","Team_40",97.2,30.6,0.334279200870767,0,3,"Non-High Risk",TRUE
0,19.7,43.8,28.62254,15.88993,0.07361116,-1.114961,1,0,2,"Regular Play","Recovery",1,0,1,1,"Player_3272",3773046,"DM","Team_25",32.3,18.1,0.433522358294921,0,3,"Non-High Risk",TRUE
0,76.1,11.4,11.47563,14.90173,-15.64643,-1.395619,0,1,1,"Regular Play","",1,1,0,1,"Player_10285",3773046,"WG","Team_25",78.1,0.1,0.148951718740579,0,2,"Non-High Risk",TRUE
1,70.3,4.4,48.75121,27.84798,64.1447,1.317858,1,0,1,"Regular Play","",1,1,0,1,"Player_3654",3773046,"ST","Team_25",82.5,51.6,0.681634929257556,1,4,"High Risk",TRUE
1,49.2,26,43.10012,13.22834,22.79171,-0.2365377,0,1,2,"Regular Play","",1,1,0,1,"Player_6764",3773046,"WG","Team_40",91.1,15.9,0.334770691766841,0,4,"Non-High Risk",FALSE
1,21.2,75.8,6.918092,16.31137,8.519717,-0.07233733,0,1,0,"Regular Play","",0,1,1,1,"Player_4626",3773046,"CB","Team_25",28.1,75.3,0.074119056663447,0,5,"Non-High Risk",FALSE
0,51.7,70.3,7.379024,10.12508,-7.906884,2.034444,1,0,3,"From Throw In","",0,0,1,1,"Player_3328",3773046,"DM","Team_25",48.4,76.9,0.0881269260339922,0,1,"Non-High Risk",TRUE
1,48.4,76.9,20.20742,12.5464,37.08464,-0.2245733,0,1,2,"From Throw In","",0,1,1,1,"Player_3066",3773046,"FB","Team_25",68.1,72.4,0.261551852304764,0,5,"Non-High Risk",FALSE
1,52,7.7,5.966574,4.316972,3.235863,-0.2368488,1,0,2,"From Throw In","Recovery",1,1,0,1,"Player_3062",3773046,"FB","Team_40",57.8,6.3,0.240311441869811,0,3,"Non-High Risk",FALSE
0,53.7,73.6,30.22003,15.988,-29.81959,-1.92918,1,0,2,"From Throw In","",0,1,1,1,"Player_3668",3773046,"WG","Team_25",43.1,45.3,0.283695103043198,0,5,"Non-High Risk",TRUE
0,69.8,30,15.09437,17.8291,-12.97316,-1.012197,0,1,1,"From Throw In","",1,1,1,1,"Player_3950",3773046,"CB","Team_25",77.8,17.2,0.107786237570602,0,2,"Non-High Risk",TRUE
0,77.8,17.2,13.02306,9.865952,-22.51445,-1.756144,0,1,2,"From Throw In","",1,1,0,1,"Player_10285",3773046,"WG","Team_25",75.4,4.4,0.170859046672869,0,4,"Non-High Risk",TRUE
0,82.3,7,9.183137,6.992589,-5.864071,-0.6696389,0,1,0,"From Throw In","",1,1,0,1,"Player_20045",3773046,"FB","Team_25",89.5,1.3,0.0880383128503581,0,1,"Non-High Risk",TRUE
1,79.3,5.6,35.88983,15.69715,38.89445,0.6669082,0,1,0,"From Throw In","",1,1,0,1,"Player_10285",3773046,"WG","Team_25",107.5,27.8,0.367754988619783,0,5,"Non-High Risk",FALSE
1,88.2,5,6.152235,18.61955,0.3577795,-0.1304033,0,1,1,"From Throw In","",1,1,0,1,"Player_20045",3773046,"FB","Team_25",94.3,4.2,0.18951413156917,0,2,"Non-High Risk",FALSE
1,27.9,76.3,21.18584,9.456189,27.3085,-0.1325515,1,0,1,"From Throw In","Recovery",0,0,1,1,"Player_10291",3773046,"FB","Team_40",48.9,73.5,0.536154134069152,1,1,"High Risk",TRUE
0,70.6,24.9,14.14284,11.40552,-23.37188,-1.648653,0,1,0,"From Throw In","",0,1,1,0,"Player_3328",3773046,"DM","Team_25",69.5,10.8,0.0797742093429889,0,2,"Non-High Risk",TRUE
0,70.3,14.9,7.915807,8.392083,6.338412,2.028794,0,0,1,"From Throw In","",1,1,0,1,"Player_3272",3773046,"DM","Team_25",66.8,22,0.0499422667403763,0,3,"Non-High Risk",TRUE
0,67.5,22.2,12.0669,13.71238,-15.49226,-1.404285,1,0,2,"From Throw In","",1,1,1,0,"Player_3328",3773046,"DM","Team_25",69.5,10.3,0.0603907433318956,0,1,"Non-High Risk",TRUE
0,69.5,10.3,16.63851,9.673552,-4.689454,2.694073,0,1,1,"From Throw In","",1,1,0,0,"Player_3272",3773046,"DM","Team_25",54.5,17.5,0.0695091859431186,0,4,"Non-High Risk",TRUE
0,57.8,32.7,12.07849,7.189579,6.708873,1.821799,0,1,1,"From Throw In","",0,1,1,0,"Player_3950",3773046,"CB","Team_25",54.8,44.4,0.0718348601190239,0,4,"Non-High Risk",TRUE
0,55.6,44.1,19.63059,11.3366,-25.85946,-1.72422,0,1,1,"From Throw In","",0,1,1,0,"Player_4626",3773046,"CB","Team_25",52.6,24.7,0.117992949905806,0,2,"Non-High Risk",TRUE
0,52.6,24.7,15.50806,10.93949,-10.48974,-1.208252,0,0,0,"From Throw In","",1,1,1,0,"Player_3950",3773046,"CB","Team_25",58.1,10.2,0.0396926036114976,0,1,"Non-High Risk",TRUE
0,63.7,20.5,29.70152,13.58606,30.33729,1.580897,1,0,2,"From Throw In","",1,1,1,1,"Player_3272",3773046,"DM","Team_25",63.4,50.2,0.147496477363707,0,2,"Non-High Risk",TRUE
0,70.7,52.2,19.50923,12.79797,8.407847,1.601556,1,0,1,"From Throw In","",1,1,1,0,"Player_4626",3773046,"CB","Team_25",70.1,71.7,0.0633187170798352,0,5,"Non-High Risk",TRUE
0,70.3,70.3,22.75478,17.33766,-59.94738,-2.462047,0,0,2,"From Throw In","",0,1,1,0,"Player_3066",3773046,"FB","Team_25",52.6,56,0.142055819954322,0,5,"Non-High Risk",TRUE
0,56.4,43.6,24.10332,14.01356,-34.71685,-1.775515,1,0,2,"From Throw In","",1,1,1,0,"Player_3328",3773046,"DM","Team_25",51.5,20,0.0778373199178398,0,4,"Non-High Risk",TRUE
