"","turnover_count","x","y","play_pattern.name","distance_ball_moved","ball_movement_speed","percent_distance","pass.type.name","pass.angle","pressing_count_1","pressing_count_2","pressing_count_3","right_option","front_option","left_option","back_option","player.name","match_id","position_group"
"9297",0,79.3,49.5,"Regular Play",15.83161,11.25231,-33.54847,"",-1.507589,1,1,1,1,0,0,1,"Player_4766",3773058,"ST"
"9298",0,16.4,3.8,"Regular Play",11.34372,11.64533,7.033584,"",-0.1593517,0,1,0,1,1,0,0,"Player_3065",3773058,"FB"
"9299",0,27.6,2,"Regular Play",8.228001,9.747327,7.569229,"",0.3601931,0,1,1,1,1,0,1,"Player_3581",3773058,"WG"
"9300",0,36.9,5.6,"Regular Play",31.54204,11.86173,17.90402,"",-0.1239618,1,0,3,1,1,1,1,"Player_10965",3773058,"AM"
"9301",0,35.4,77.1,"From Throw In",28.57026,11.68895,-29.68422,"",-2.371045,0,0,0,0,1,1,0,"Player_22809",3773058,"CB"
"9302",0,39.1,17.8,"Regular Play",17.91787,8.541734,16.85492,"Recovery",0.04466302,1,0,1,1,1,1,0,"Player_3041",3773058,"CB"
"9303",0,57,18.6,"Regular Play",18.17966,7.255321,-24.78666,"",-1.948238,0,1,2,0,1,1,1,"Player_10965",3773058,"AM"
"9304",0,60.9,2.4,"Regular Play",6.935416,9.473875,1.666205,"",2.315401,0,0,1,1,1,0,1,"Player_3581",3773058,"WG"
"9305",0,88.9,71.1,"Regular Play",11.64002,9.518932,30.03355,"",0.6452193,1,0,2,1,0,1,1,"Player_22809",3773058,"CB"
"9306",0,100.3,77.6,"Regular Play",14.22392,10.76019,-22.31074,"",-2.05331,0,0,2,0,1,1,1,"Player_3097",3773058,"WB"
"9307",1,93.5,59.9,"Regular Play",19.29378,46.72274,-103.7784,"",-1.472159,0,2,3,1,1,1,1,"Player_16559",3773058,"AM"
"9308",0,23,35.1,"Regular Play",10.90046,19.14477,8.479784,"Recovery",-0.3856171,1,1,3,1,1,1,1,"Player_10965",3773058,"AM"
"9309",1,40.8,35.4,"Regular Play",39.67783,21.17396,33.13411,"",-0.2107413,1,2,1,0,0,0,1,"Player_12603",3773058,"ST"
"9310",0,93.9,4.9,"From Throw In",4.162932,5.001906,-6.312955,"",-1.99146,1,0,2,0,1,0,1,"Player_12603",3773058,"ST"
"9311",0,92.5,1.6,"From Throw In",4.1,8.424634,5.540882,"",1.792111,1,0,2,1,1,0,1,"Player_3065",3773058,"FB"
"9312",0,89.8,2,"From Throw In",21.44015,16.9076,-7.174038,"",2.99178,0,1,2,1,1,1,1,"Player_12603",3773058,"ST"
"9313",0,68.1,5.2,"From Throw In",6.008328,9.097847,8.052493,"",1.249046,0,0,0,1,1,0,0,"Player_3041",3773058,"CB"
"9314",0,69.9,7.5,"From Throw In",12.83783,12.7316,-0.1632881,"",-0.4427447,1,0,2,0,1,0,1,"Player_3057",3773058,"DM"
"9315",0,89.8,2.1,"From Throw In",5.263079,9.895461,-0.1245439,"",2.892006,0,1,1,1,1,0,1,"Player_3065",3773058,"FB"
"9316",0,85.5,3.5,"From Throw In",3.466987,5.036407,-1.573568,"",-0.5800028,1,0,2,1,1,0,1,"Player_10965",3773058,"AM"
"9317",0,88.4,1.6,"From Throw In",5.714018,9.070402,5.92182,"",0.5734406,1,0,2,1,1,0,1,"Player_3065",3773058,"FB"
"9318",0,96.4,3.5,"From Throw In",8.000625,13.19186,-2.976227,"",-0.317798,0,1,3,1,1,0,1,"Player_10965",3773058,"AM"
"9319",0,104.6,1,"From Throw In",5.60803,9.751688,0.04757032,"",3.088072,0,2,1,1,1,0,1,"Player_3581",3773058,"WG"
"9320",0,96.8,1.3,"From Throw In",9.802041,13.55026,-3.090764,"",-3.121187,1,0,3,1,1,0,1,"Player_10965",3773058,"AM"
"9321",0,87,1.1,"From Throw In",7.273239,8.629882,8.571339,"",1.892547,0,1,2,1,1,0,0,"Player_3065",3773058,"FB"
"9322",0,84.7,8,"From Throw In",21.63631,13.83304,-20.24474,"",-2.965046,1,0,3,0,1,1,0,"Player_3057",3773058,"DM"
"9323",0,63.4,4.2,"From Throw In",42.22381,12.38045,28.18541,"",1.768656,0,0,1,1,1,0,0,"Player_3041",3773058,"CB"
"9324",0,55.1,45.6,"From Throw In",26.65408,16.37033,30.66202,"",1.103793,0,1,0,0,1,1,0,"Player_3081",3773058,"CB"
"9325",0,58.5,44.6,"From Throw In",15.70032,14.55827,-20.0806,"",2.658005,0,2,0,0,1,1,1,"Player_3075",3773058,"FB"
"9326",0,44.2,48.1,"From Throw In",26.24271,7.80107,-24.9715,"",-1.75474,0,1,0,0,1,1,0,"Player_3081",3773058,"CB"
"9327",0,32.9,8.9,"From Throw In",10.12373,12.74777,1.013336,"",-0.7364861,0,1,0,1,1,0,0,"Player_3041",3773058,"CB"
"9328",0,44.1,1.3,"From Throw In",14.21267,14.79891,9.305026,"",-0.0422284,0,0,2,1,1,0,1,"Player_3065",3773058,"FB"
"9329",0,44.1,59.2,"Regular Play",11.66619,9.666469,-0.05727889,"",-1.319581,0,0,0,1,1,1,0,"Player_3088",3773058,"CB"
"9330",0,46.3,48.6,"Regular Play",11.0982,9.278398,-3.200214,"",1.998169,0,0,1,1,1,0,1,"Player_4385",3773058,"DM"
"9331",0,43.2,60.9,"Regular Play",11.75457,10.39754,-2.354485,"",1.733148,0,0,0,1,1,1,1,"Player_3088",3773058,"CB"
"9332",0,41.9,73,"Regular Play",13.0173,9.371886,-8.15285,"",-1.94845,0,0,1,0,1,1,1,"Player_22809",3773058,"CB"
"9333",0,39.3,60.6,"Regular Play",38.97602,25.08606,58.77167,"",0.09507333,0,0,1,1,1,0,0,"Player_3088",3773058,"CB"
"9334",0,35.3,32,"Regular Play",17.93377,10.87753,11.68258,"Recovery",-0.4561665,0,1,0,1,1,0,1,"Player_3081",3773058,"CB"
"9335",0,51.8,23.8,"Regular Play",6.621933,8.208384,3.63026,"",1.830426,0,1,1,0,1,0,1,"Player_10965",3773058,"AM"
"9336",0,51.4,30.8,"Regular Play",13.10153,22.17062,15.92101,"",0.01526599,0,2,2,0,1,1,1,"Player_3057",3773058,"DM"
"9337",1,63.4,33,"Regular Play",3.801316,37.14798,6.784397,"",0.4636476,1,2,2,0,1,1,1,"Player_12603",3773058,"ST"
"9338",0,45.8,52.7,"Regular Play",9.402127,11.30747,8.909114,"Recovery",1.154732,0,0,1,1,1,1,1,"Player_4090",3773058,"DM"
"9339",0,49.2,61.3,"Regular Play",4.924429,6.7231,-5.495363,"",-2.079867,0,0,1,0,1,1,1,"Player_3097",3773058,"WB"
"9340",0,48.4,58.2,"Regular Play",14.60137,14.34077,22.39893,"",-0.2350122,0,0,1,1,1,1,1,"Player_4090",3773058,"DM"
"9341",1,64.7,54.6,"Regular Play",44.51663,12.97654,76.86552,"",0.1193397,0,1,2,0,1,1,1,"Player_4766",3773058,"ST"
"9342",0,23.5,46.3,"Regular Play",19.91005,13.56067,7.483059,"",1.394087,0,0,0,1,1,1,1,"Player_3081",3773058,"CB"
"9343",0,31.1,67.2,"Regular Play",25.63299,21.01281,33.70083,"",0.2042815,0,0,0,0,1,1,1,"Player_3075",3773058,"FB"
"9344",0,38.7,36.8,"From Free Kick",35.56585,19.28006,-20.25979,"",-1.349688,0,0,0,1,1,1,0,"Player_3041",3773058,"CB"
"9345",0,58,3.4,"From Free Kick",10.47855,10.00366,4.315186,"",-0.2310907,0,0,0,1,1,1,0,"Player_3065",3773058,"FB"
"9346",0,68.2,0.7,"From Free Kick",8.3,6.128374,-5.619022,"",3.141593,1,0,2,1,0,0,1,"Player_3581",3773058,"WG"
"9347",0,57.5,1,"From Free Kick",28.40792,18.76794,17.48047,"",1.837975,0,1,2,1,1,0,1,"Player_3065",3773058,"FB"
"9348",0,49.6,28.5,"From Free Kick",62.4984,19.99721,78.30967,"",0.8295371,1,0,1,1,1,1,1,"Player_3057",3773058,"DM"
"9349",0,106.4,73.5,"From Free Kick",8.31685,9.177083,-82.99316,"",2.823644,0,1,0,0,1,1,1,"Player_13291",3773058,"WG"
"9350",0,98.7,75.5,"From Free Kick",11.37409,12.88737,-28.39917,"",-2.136851,0,0,0,0,1,1,1,"Player_3075",3773058,"FB"
"9351",0,92.2,56.4,"From Free Kick",37.3687,17.05523,-183.5917,"",-1.412247,0,1,1,1,1,1,0,"Player_12603",3773058,"ST"
"9352",0,100.9,20.6,"From Free Kick",15.6205,6.277685,19.90934,"",2.265535,1,1,2,1,0,0,1,"Player_3581",3773058,"WG"
"9353",0,90.9,33.4,"From Free Kick",11.02225,16.96744,25.44225,"",1.634347,0,1,3,1,1,1,0,"Player_12603",3773058,"ST"
"9354",1,89.9,44.9,"From Free Kick",6.723095,6.959358,-15.42722,"",-1.173717,0,1,1,0,1,1,0,"Player_10965",3773058,"AM"
"9355",0,33.1,41,"From Free Kick",20.22993,8.619991,23.11128,"",-0.05440171,0,1,2,0,1,1,1,"Player_16559",3773058,"AM"
"9356",0,62.7,29.8,"From Free Kick",38.47077,14.26221,-16.92338,"",-0.7706934,0,0,1,0,1,0,1,"Player_3041",3773058,"CB"
"9357",0,106,14.8,"From Free Kick",7.81025,5.680681,-1.541502,"",-3.090355,2,0,2,1,1,0,1,"Player_3581",3773058,"WG"
"9358",0,96.8,11.9,"From Free Kick",11.96704,12.29113,9.95999,"",2.409399,0,1,1,1,1,1,1,"Player_4625",3773058,"AM"
"9359",0,87.9,19.9,"From Free Kick",17.57299,12.45447,-32.04187,"",-1.479621,0,0,2,1,1,1,0,"Player_10965",3773058,"AM"
"9360",0,89.5,2.4,"From Free Kick",10.23132,12.11477,1.179593,"",-0.07827114,0,0,0,1,1,0,1,"Player_3065",3773058,"FB"
"9361",1,9,49.8,"From Free Kick",54.89417,17.75914,50.90026,"",0.4913504,0,0,2,1,1,1,1,"Player_3088",3773058,"CB"
"9362",0,54.7,11.3,"From Free Kick",31.8341,21.96866,20.30233,"",1.715803,0,0,0,0,1,1,1,"Player_3041",3773058,"CB"
"9363",0,62.7,44.4,"From Free Kick",17.82386,11.23417,36.79557,"",0.5163625,0,1,1,0,1,1,1,"Player_3081",3773058,"CB"
"9364",0,69,67.2,"From Free Kick",8.766413,7.564008,-23.88353,"Recovery",2.946434,1,0,2,0,1,1,1,"Player_13291",3773058,"WG"
"9365",1,62.7,67.2,"From Free Kick",61.7081,25.47467,-33.47451,"",-1.072355,0,1,0,0,1,1,1,"Player_3057",3773058,"DM"
"9366",0,24.7,67.4,"Regular Play",16.53028,12.55054,11.55704,"",-0.8667632,0,0,1,0,1,1,0,"Player_22809",3773058,"CB"
"9367",0,35.8,54.8,"Regular Play",17.66465,16.12555,21.36349,"",-0.2751892,0,0,0,1,1,1,1,"Player_4090",3773058,"DM"
"9368",1,52,50,"Regular Play",7.317103,7.993846,-12.56039,"",-3.073206,0,1,1,0,1,1,1,"Player_4766",3773058,"ST"
"9369",1,73.8,27.8,"Regular Play",28.22145,15.62137,-42.74081,"",-1.378265,1,0,2,0,1,1,1,"Player_12603",3773058,"ST"
"9370",0,51.6,62.5,"From Throw In",68.2469,19.18861,-10.08447,"",-0.8663023,0,2,2,1,1,0,1,"Player_29480",3773058,"WB"
"9371",0,97.2,15.2,"From Throw In",19.272,10.82449,-19.16137,"",-2.857591,1,0,1,1,0,0,0,"Player_3569",3773058,"ST"
"9372",0,76,11.5,"From Throw In",19.13243,15.71703,18.3848,"",1.884283,0,0,1,1,1,0,0,"Player_8067",3773058,"CB"
"9373",0,70.1,29.7,"From Throw In",12.72831,7.659377,1.050404,"",2.250445,0,0,1,1,1,1,0,"Player_4385",3773058,"DM"
"9374",0,62.9,40.2,"From Throw In",21.50581,19.35137,17.65934,"",-0.3364554,0,0,1,1,1,1,0,"Player_3088",3773058,"CB"
"9375",0,83.2,33.1,"From Throw In",6.826419,9.889463,-13.50591,"",-1.482789,0,1,2,1,1,0,1,"Player_4766",3773058,"ST"
"9376",0,92,26.3,"From Throw In",17.55135,12.86748,-30.31603,"",-1.058717,0,1,3,1,1,1,0,"Player_29480",3773058,"WB"
"9377",0,96.6,9.4,"From Throw In",19.74639,9.439413,-13.02624,"",-3.01975,1,0,2,1,1,0,1,"Player_3569",3773058,"ST"
"9378",0,68.6,9.3,"From Throw In",22.12374,16.93273,10.01228,"",2.117417,0,1,0,1,1,0,0,"Player_8067",3773058,"CB"
"9379",0,57,28.2,"From Throw In",11.17587,11.05733,11.13515,"",-0.116586,0,1,1,1,1,1,0,"Player_3088",3773058,"CB"
"9380",0,68.7,26.2,"From Throw In",21.46928,16.32902,-36.96021,"",-1.967737,0,2,1,1,1,0,1,"Player_4385",3773058,"DM"
"9381",0,60.4,6.4,"From Throw In",17.40402,13.47677,17.7871,"",0.3580982,0,0,0,1,1,0,1,"Player_8067",3773058,"CB"
"9382",0,80.1,12,"From Throw In",7.5,13.01717,4.187564,"",0,1,1,2,1,1,1,1,"Player_29480",3773058,"WB"
"9383",0,87.9,12.4,"From Throw In",6.579514,5.12831,8.102489,"",1.99365,2,1,3,0,0,0,1,"Player_4766",3773058,"ST"
"9384",0,88,35.2,"From Throw In",16.41493,11.65654,29.01274,"",1.766997,0,0,2,1,1,1,1,"Player_29480",3773058,"WB"
"9385",0,84.8,51.7,"From Throw In",22.54994,13.66637,79.30628,"",0.8607271,0,0,1,1,1,1,1,"Player_4090",3773058,"DM"
"9386",0,54.6,78.1,"From Throw In",6.041523,6.616163,6.208829,"",-1.144169,0,0,1,0,1,1,0,"Player_22809",3773058,"CB"
"9387",0,57.1,72.6,"From Throw In",13.36001,14.85917,21.18976,"",0.5340011,0,0,1,1,1,1,1,"Player_4090",3773058,"DM"
"9388",0,67.3,79.1,"From Throw In",11.12205,11.59215,-20.85713,"",-2.561071,1,0,2,0,1,1,1,"Player_3097",3773058,"WB"
"9389",0,55.3,69.8,"From Throw In",16.3487,21.43218,-0.4579252,"",-1.43582,0,0,1,0,1,1,1,"Player_4090",3773058,"DM"
"9390",0,57.8,54.4,"From Throw In",10.02397,9.398157,-5.902029,"",2.070143,0,1,1,1,1,0,1,"Player_4385",3773058,"DM"
"9391",0,52.3,62.5,"From Throw In",29.98683,15.22236,-45.57814,"",-2.235642,0,1,1,0,1,1,0,"Player_4090",3773058,"DM"
"9392",0,32.4,38.2,"From Throw In",22.98173,9.991966,-8.210395,"",2.120171,0,0,1,1,1,1,1,"Player_3088",3773058,"CB"
"9393",0,33.8,46.2,"From Throw In",19.07669,12.44481,-20.00117,"",-2.086041,0,0,1,1,1,1,1,"Player_4090",3773058,"DM"
"9394",0,26.6,27.3,"From Throw In",22.28273,12.44137,-2.931374,"",-1.075031,0,0,0,1,1,1,1,"Player_3088",3773058,"CB"
"9395",0,36.7,7.7,"From Throw In",18.46104,9.634902,12.59971,"",-0.08134186,0,1,0,1,1,0,1,"Player_8067",3773058,"CB"
"9396",1,55.6,6.6,"From Throw In",1.220656,14.61145,0.07857374,"",-0.6107259,4,0,4,1,0,1,1,"Player_29480",3773058,"WB"
"9397",1,55.6,6.6,"From Throw In",1.220656,14.61145,0.07857374,"",-0.6107259,4,0,4,1,0,1,1,"Player_29480",3773058,"WB"
"9398",0,80.5,73.7,"From Throw In",6.624198,10.35521,-25.54524,"",2.637427,1,2,3,0,1,1,1,"Player_3273",3773058,"AM"
"9399",0,75.5,77.2,"From Throw In",6.236986,18.75126,20.07593,"",-0.2099735,1,1,3,0,0,1,1,"Player_3075",3773058,"FB"
"9400",1,82.6,72.8,"From Throw In",26.48811,10.72556,18.49127,"",-0.9733699,2,1,3,0,1,1,1,"Player_13291",3773058,"WG"
"9401",0,22.6,29.2,"Regular Play",28.42341,20.29037,25.89327,"Recovery",0.942776,0,0,1,1,1,1,1,"Player_3088",3773058,"CB"
"9402",0,39.3,52.2,"Regular Play",14.00714,10.31433,-19.14015,"",2.969402,0,1,0,0,1,1,1,"Player_3097",3773058,"WB"
"9403",0,31.6,55.5,"Regular Play",12.6115,14.56659,12.94398,"",-0.4601015,0,0,0,0,1,1,0,"Player_22809",3773058,"CB"
"9404",0,13.6,54.7,"Regular Play",22.3618,15.99608,10.11344,"",1.171189,0,0,0,1,1,1,1,"Player_3081",3773058,"CB"
"9405",1,12.7,69.6,"Regular Play",3.383785,53.9051,3.437151,"",0.3310961,1,0,1,1,1,1,1,"Player_3081",3773058,"CB"
"9406",0,62.1,71.7,"From Throw In",8.987213,6.681749,15.06021,"",0.6034335,1,1,3,1,1,1,1,"Player_13291",3773058,"WG"
"9407",0,80.2,72.8,"From Throw In",5.011986,8.59307,-13.67174,"",2.070143,0,1,3,0,1,1,1,"Player_12603",3773058,"ST"
"9408",0,77.8,76.5,"From Throw In",13.47294,15.36617,45.5408,"",-0.1040999,1,0,2,0,1,1,1,"Player_3075",3773058,"FB"
"9409",0,39.1,3.2,"Regular Play",7.6844,8.29094,7.29358,"",0.3176354,1,1,2,1,1,0,1,"Player_8067",3773058,"CB"
"9410",0,49.8,5.5,"Regular Play",12.56861,10.2187,7.357307,"",1.844724,0,2,2,1,1,0,1,"Player_16559",3773058,"AM"
"9411",0,39.5,48.1,"Regular Play",23.70527,9.600297,-33.42008,"",-3.120499,0,1,1,1,1,1,0,"Player_4385",3773058,"DM"
"9412",1,34.1,55.7,"Regular Play",14.67413,6.775409,20.30395,"Recovery",0.2548957,1,0,2,0,1,1,1,"Player_3075",3773058,"FB"
"9413",1,71.8,20.7,"Regular Play",16.14466,8.632473,-0.1406527,"Recovery",-0.4691877,1,0,2,1,1,0,1,"Player_29480",3773058,"WB"
"9414",1,34.1,69.8,"Regular Play",24.30576,13.35159,27.37151,"",-0.5594716,1,0,2,0,1,1,1,"Player_3075",3773058,"FB"
"9415",1,65.4,23.2,"Regular Play",10.51523,27.07654,-6.375032,"Recovery",-1.009173,1,0,2,1,1,1,1,"Player_4090",3773058,"DM"
"9416",0,49.1,65.8,"Regular Play",9.482616,6.175846,6.012726,"Recovery",-1.088283,0,1,2,0,1,1,1,"Player_3273",3773058,"AM"
"9417",0,54.2,56.4,"Regular Play",7.111962,7.627333,-10.73261,"",2.659079,1,0,3,1,0,1,1,"Player_10965",3773058,"AM"
"9418",1,48.3,58.4,"Regular Play",55.97008,13.51688,88.09379,"",0.05004762,0,1,2,1,1,1,1,"Player_3057",3773058,"DM"
"9419",0,15.9,18.9,"Regular Play",23.57647,11.1115,-2.129296,"Recovery",2.061003,0,0,1,1,1,0,1,"Player_3088",3773058,"CB"
"9420",0,24.7,39.7,"Regular Play",18.51513,11.09703,-15.85429,"",2.670699,0,1,0,0,1,1,1,"Player_4385",3773058,"DM"
"9421",0,29.5,6.2,"Regular Play",16.12079,16.90876,15.92831,"",0.91737,0,1,0,1,1,0,1,"Player_8067",3773058,"CB"
"9422",0,39.3,19.9,"Regular Play",8.563294,7.118862,10.24199,"",0.826697,0,1,1,1,1,1,1,"Player_16559",3773058,"AM"
"9423",0,47.4,33.8,"Regular Play",23.51042,12.71386,33.94486,"",0.7312343,0,0,1,1,1,1,1,"Player_4766",3773058,"ST"
"9424",0,67.6,51.9,"Regular Play",35.45716,18.42089,60.74814,"",0.8272898,1,0,1,1,0,1,1,"Player_4385",3773058,"DM"
"9425",1,104.2,74,"Regular Play",2.10238,10.38966,38.74684,"",-1.128422,0,1,1,0,1,1,1,"Player_3097",3773058,"WB"
"9426",0,102.1,44.4,"From Corner",5.869412,3.730633,9.409026,"Recovery",0.4026547,1,0,2,1,1,0,1,"Player_8067",3773058,"CB"
"9427",1,107.5,46.7,"From Corner",9.391486,5.301808,-37.02071,"",-2.034444,1,4,3,1,0,1,1,"Player_3088",3773058,"CB"
"9428",0,32.2,19.9,"Regular Play",39.44515,13.03377,13.55744,"",-0.456845,1,0,3,1,0,1,1,"Player_3057",3773058,"DM"
"9429",0,62,2.4,"Regular Play",11.78346,12.80095,-7.529548,"",3.022501,0,1,0,1,1,0,1,"Player_3581",3773058,"WG"
"9430",0,50.3,3.8,"Regular Play",16.71077,16.169,1.71029,"",2.25021,0,0,2,1,1,0,1,"Player_3065",3773058,"FB"
"9431",0,39.1,21.3,"Regular Play",26.1,29.19976,14.5163,"",1.570796,0,0,0,1,1,1,0,"Player_3041",3773058,"CB"
"9432",0,39.6,48.7,"Regular Play",28.71689,22.07535,17.22696,"",1.233629,0,0,0,0,1,1,0,"Player_3081",3773058,"CB"
"9433",0,51.1,72.8,"Regular Play",18.92749,18.28537,32.59072,"",0.2129383,0,0,1,0,1,1,1,"Player_3075",3773058,"FB"
"9434",1,68.5,76.8,"Regular Play",15.62178,8.408526,41.32451,"",-0.3257991,1,1,1,0,0,1,1,"Player_3273",3773058,"AM"
"9435",0,35.8,6.4,"Regular Play",5.1,5.076455,1.716211,"",-0.4899573,1,1,1,1,1,0,1,"Player_4090",3773058,"DM"
"9436",0,41.5,3.3,"Regular Play",10.02447,12.90868,6.676101,"",-0.069886,2,0,2,1,1,0,1,"Player_29480",3773058,"WB"
"9437",0,51.9,2.8,"Regular Play",13.63562,10.78213,7.274019,"",1.9227,0,1,1,1,1,0,1,"Player_8067",3773058,"CB"
"9438",0,57.1,28.7,"Regular Play",9.433981,7.377324,3.832002,"",1.939492,0,0,1,1,1,1,1,"Player_16559",3773058,"AM"
"9439",0,53.7,37.5,"Regular Play",8.586617,6.271862,-10.76649,"",-1.829898,0,0,1,1,1,1,0,"Player_4385",3773058,"DM"
"9440",0,51.1,29.2,"Regular Play",11.245,9.952304,11.22347,"",1.410034,0,1,0,1,1,1,1,"Player_4090",3773058,"DM"
"9441",0,52.9,40.3,"Regular Play",16.74425,11.01644,-27.59425,"",-2.863293,0,1,1,1,1,1,1,"Player_4385",3773058,"DM"
"9442",0,36.8,35.7,"Regular Play",30.34419,14.39216,-13.69544,"",-1.283443,0,0,1,1,1,1,0,"Player_3088",3773058,"CB"
"9443",0,48.2,9.4,"Regular Play",22.27196,14.13163,25.35184,"",1.115181,0,1,0,1,1,0,1,"Player_8067",3773058,"CB"
"9444",0,53.5,37.3,"From Free Kick",9.32309,8.590849,-3.511626,"",-1.174355,0,0,1,1,1,1,0,"Player_4090",3773058,"DM"
"9445",0,57.1,28.7,"From Free Kick",8.062258,15.00734,2.91186,"",1.978945,0,1,1,1,1,1,1,"Player_4385",3773058,"DM"
"9446",0,53.9,36.1,"From Free Kick",27.22499,17.38124,-38.71979,"",-1.939025,0,1,2,1,1,1,1,"Player_4090",3773058,"DM"
"9447",0,44.4,10.3,"From Free Kick",17.8404,15.38121,15.03886,"",0.06731387,0,0,1,1,1,0,1,"Player_8067",3773058,"CB"
"9448",0,66.2,4.6,"From Free Kick",11.044,9.298937,9.302148,"",1.855315,1,0,1,1,1,0,1,"Player_16559",3773058,"AM"
"9449",0,62.2,28.6,"From Free Kick",21.70829,17.28395,-28.77431,"",3.11395,0,1,1,1,1,1,1,"Player_4385",3773058,"DM"
"9450",0,40.5,29.2,"From Free Kick",18.31748,11.2415,-7.483763,"",-1.219693,0,0,0,1,1,1,0,"Player_3088",3773058,"CB"
"9451",0,48,10.5,"From Free Kick",15.88081,12.71981,7.33193,"",-0.2938693,0,0,1,1,1,0,0,"Player_8067",3773058,"CB"
"9452",0,63.6,5.5,"From Free Kick",16.95789,9.215903,11.93284,"",0.08265152,0,1,0,1,1,0,1,"Player_16559",3773058,"AM"
"9453",1,103.5,23,"From Free Kick",2.418677,7.979695,-0.6177074,"",-0.124355,1,1,2,0,1,1,0,"Player_4766",3773058,"ST"
"9454",0,90.7,9.3,"From Free Kick",11.2272,6.830165,-10.9558,"Recovery",-2.805759,0,0,1,1,1,0,1,"Player_4385",3773058,"DM"
"9455",0,77.9,6.6,"From Free Kick",29.67187,20.82213,43.46516,"",1.223465,0,0,2,1,1,1,0,"Player_8067",3773058,"CB"
"9456",0,82,31.8,"From Free Kick",10.39471,8.561786,-23.22239,"",-2.362997,0,1,3,1,1,1,1,"Player_3569",3773058,"ST"
"9457",0,75.5,24.9,"From Free Kick",8.417244,8.928793,-14.65434,"",-1.737898,0,0,2,1,1,1,1,"Player_4090",3773058,"DM"
"9458",0,74.2,16.3,"From Free Kick",12.66215,19.28515,20.06604,"",0.8133239,0,0,3,1,1,1,1,"Player_4385",3773058,"DM"
"9459",0,88.4,42.6,"From Free Kick",30.24764,16.7358,92.91629,"",1.074616,0,0,1,1,1,1,1,"Player_3569",3773058,"ST"
"9460",0,64.1,7.9,"From Kick Off",6.977105,7.863388,-4.914058,"",-1.094329,0,1,1,1,1,1,1,"Player_10965",3773058,"AM"
"9461",0,66.8,1.3,"From Kick Off",17.26528,15.12675,-3.328174,"",2.659812,1,0,2,1,1,1,1,"Player_3581",3773058,"WG"
"9462",0,52.1,9.3,"From Kick Off",19.52742,17.21984,23.58738,"",0.573799,0,0,0,1,1,0,1,"Player_3057",3773058,"DM"
"9463",0,75,4.8,"From Kick Off",7.566373,13.79718,10.23692,"",1.438245,0,1,1,1,1,0,1,"Player_13291",3773058,"WG"
"9464",0,74.5,2.4,"From Kick Off",8.994443,12.85699,2.824192,"",-0.1450417,0,1,3,1,1,0,1,"Player_12603",3773058,"ST"
"9465",0,57.4,57.4,"Regular Play",24.04413,15.31202,25.84184,"",1.02895,0,1,4,1,1,1,1,"Player_16559",3773058,"AM"
"9466",0,64.9,78.1,"Regular Play",13.92695,12.62988,-25.27303,"",-2.52969,1,0,3,0,1,1,1,"Player_3097",3773058,"WB"
"9467",0,52.3,69,"Regular Play",20.94755,12.56102,-30.26493,"",-2.315676,0,0,1,1,1,1,1,"Player_4090",3773058,"DM"
"9468",0,39.5,53.6,"Regular Play",8.949302,7.921832,13.24199,"",0.318217,0,0,0,1,1,0,0,"Player_3088",3773058,"CB"
"9469",0,47.8,56.8,"Regular Play",14.80709,13.76242,-8.591301,"",2.010279,0,0,2,1,1,1,1,"Player_4090",3773058,"DM"
"9470",0,41.5,70.6,"Regular Play",8.237718,10.05377,6.742083,"",-0.9928944,0,0,1,0,1,1,1,"Player_22809",3773058,"CB"
"9471",0,46,63.9,"Regular Play",24.13504,15.26585,29.39213,"",0.6973908,0,0,2,1,1,1,1,"Player_4090",3773058,"DM"
"9472",0,64.5,79.4,"Regular Play",21.29836,17.23369,9.398355,"",-1.377084,0,1,0,0,1,1,1,"Player_3097",3773058,"WB"
"9473",1,68.7,58.5,"Regular Play",36.96607,9.951282,81.42845,"",0.09482346,0,1,2,1,1,1,1,"Player_4766",3773058,"ST"
"9474",1,2.2,21.6,"Regular Play",71.06596,13.30222,45.13045,"",0.9402413,1,0,1,1,1,0,0,"Player_3057",3773058,"DM"
"9475",0,71.7,8.7,"From Throw In",17.96441,11.72188,18.07231,"",1.772559,1,0,2,1,1,0,1,"Player_4385",3773058,"DM"
"9476",0,68,26.8,"From Throw In",25.94224,16.42921,-45.32261,"",-2.051684,0,0,2,1,1,1,1,"Player_4090",3773058,"DM"
"9477",0,54.2,4.3,"From Throw In",17.88994,10.668,-6.764885,"",2.690444,0,0,0,1,1,0,0,"Player_8067",3773058,"CB"
"9478",0,37.5,13.8,"From Throw In",39.02166,12.49549,4.328078,"",1.932267,0,0,0,1,1,0,1,"Player_3088",3773058,"CB"
"9479",1,84.8,11.2,"From Throw In",30.78262,7.817589,21.61262,"",0.3515465,1,0,1,0,0,0,1,"Player_3569",3773058,"ST"
"9480",0,12.3,57.4,"Regular Play",11.58318,9.191597,-7.207749,"",-2.026722,0,0,1,1,1,1,1,"Player_3081",3773058,"CB"
"9481",0,63.9,76.3,"Regular Play",12.67162,6.21497,29.13367,"Recovery",-0.414218,1,0,1,0,1,1,0,"Player_22809",3773058,"CB"
"9482",0,43.8,9,"Regular Play",7.409453,9.012322,-3.941321,"Recovery",2.768605,1,1,1,1,0,1,1,"Player_12603",3773058,"ST"
